algoritmo,tamanho,tipo,execucao,comparacoes,movimentacoes,tempo_ms
Quicksort,87000000,2,1,4526656344,9081480153,8464.106598
Heapsort,87000000,2,1,4141199250,6472798872,7412.726479
Contagem,87000000,2,1,86999999,174000000,591.492773
Balde,87000000,2,1,173999999,348000000,3191.866199
Radixsort C.,87000000,2,1,0,1566000000,9651.596311
Radixsort B.,87000000,2,1,0,1566000000,131681.077559
Shellsort,87000000,2,2,2421381139,4256634976,1947.335041
Mergesort,87000000,2,2,1171912896,4603564544,2308.204533
Quicksort,87000000,2,2,4408216089,8879898175,8327.066560
Heapsort,87000000,2,2,4141199250,6472798872,7409.191242
Contagem,87000000,2,2,86999999,174000000,581.617269
Balde,87000000,2,2,173999999,348000000,3191.116716
Radixsort C.,87000000,2,2,0,1566000000,9642.986221
Radixsort B.,87000000,2,2,0,1566000000,131292.005582
Shellsort,87000000,2,3,2421381139,4256634976,1850.467577
Mergesort,87000000,2,3,1171912896,4603564544,2285.643747
Quicksort,87000000,2,3,4400395016,8844004129,8190.753586
Heapsort,87000000,2,3,4141199250,6472798872,7380.191152
Contagem,87000000,2,3,86999999,174000000,589.246276
Balde,87000000,2,3,173999999,348000000,3174.463869
Radixsort C.,87000000,2,3,0,1566000000,9627.787013
Radixsort B.,87000000,2,3,0,1566000000,131488.873450
Shellsort,87000000,3,1,2069558042,3882800405,3240.052268
Mergesort,87000000,3,1,1288022977,3594605479,3027.204490
Quicksort,87000000,3,1,723486676,1158103276,1665.419361
Heapsort,87000000,3,1,1898849164,3109273743,4988.306399
Contagem,87000000,3,1,86999999,174000000,1641.372388
Balde,87000000,3,1,174003829,348003830,11678.129055
Radixsort C.,87000000,3,1,0,1566000000,8362.314096
Radixsort B.,87000000,3,1,0,1566000000,40033.160287
Shellsort,87000000,3,2,2069749695,3882993005,3038.720672
Mergesort,87000000,3,2,1288053549,3594638891,3031.504018
Quicksort,87000000,3,2,728901347,1160888191,1690.428768
Heapsort,87000000,3,2,1899121234,3109681848,5102.189403
Contagem,87000000,3,2,86999999,174000000,1636.214980
Balde,87000000,3,2,174003732,348003733,11897.784908
Radixsort C.,87000000,3,2,0,1566000000,8332.554464
Radixsort B.,87000000,3,2,0,1566000000,40232.824384
Shellsort,87000000,3,3,2069606474,3882844538,3148.566129
Mergesort,87000000,3,3,1288050608,3594632932,3041.398099
Quicksort,87000000,3,3,702372964,1108305357,1671.602201
Heapsort,87000000,3,3,1899113068,3109669599,5143.436093
Contagem,87000000,3,3,86999999,174000000,1639.728426
Balde,87000000,3,3,174003857,348003858,11674.444703
Radixsort C.,87000000,3,3,0,1566000000,8352.093010
Radixsort B.,87000000,3,3,0,1566000000,40128.520820
Shellsort,88000000,1,1,1816667902,3633335804,1431.450606
Mergesort,88000000,1,1,1143756032,3473538304,1919.206310
Quicksort,88000000,1,1,4473150091,9016641743,8323.190420
Heapsort,88000000,1,1,4461122426,6955683636,7014.255467
Contagem,88000000,1,1,87999999,263999999,571.182044
Balde,88000000,1,1,175999999,439999999,3421.002943
Radixsort C.,88000000,1,1,0,1584000000,8075.457241
Radixsort B.,88000000,1,1,0,1584000000,70333.085761
Shellsort,88000000,1,2,1816667902,3633335804,1564.854974
Mergesort,88000000,1,2,1143756032,3473538304,1939.450269
Quicksort,88000000,1,2,4555101825,9013791087,8277.697004
Heapsort,88000000,1,2,4461122426,6955683636,6999.073930
Contagem,88000000,1,2,87999999,263999999,576.228751
Balde,88000000,1,2,175999999,439999999,3420.110910
Radixsort C.,88000000,1,2,0,1584000000,8052.247405
Radixsort B.,88000000,1,2,0,1584000000,70154.124071
Shellsort,88000000,1,3,1816667902,3633335804,1572.907859
Mergesort,88000000,1,3,1143756032,3473538304,1900.253258
Quicksort,88000000,1,3,4490562711,8965256381,8588.616266
Heapsort,88000000,1,3,4461122426,6955683636,7143.108174
Contagem,88000000,1,3,87999999,263999999,571.016447
Balde,88000000,1,3,175999999,439999999,3415.714301
Radixsort C.,88000000,1,3,0,1584000000,8030.505107
Radixsort B.,88000000,1,3,0,1584000000,70276.693364
Shellsort,88000000,2,1,2493807155,4353008964,1977.193569
Mergesort,88000000,2,1,1186026240,4659564544,2357.230113
Quicksort,88000000,2,1,4545653306,9200237573,8201.597461
Heapsort,88000000,2,1,4192574194,6552861288,7701.491860
Contagem,88000000,2,1,87999999,176000000,599.188060
Balde,88000000,2,1,175999999,352000000,3142.631230
Radixsort C.,88000000,2,1,0,1584000000,9809.842672
Radixsort B.,88000000,2,1,0,1584000000,106420.473120
Shellsort,88000000,2,2,2493807155,4353008964,1897.415821
Mergesort,88000000,2,2,1186026240,4659564544,2442.017831
Quicksort,88000000,2,2,4623417242,9283975748,8188.917067
Heapsort,88000000,2,2,4192574194,6552861288,7705.112725
Contagem,88000000,2,2,87999999,176000000,599.154187
Balde,88000000,2,2,175999999,352000000,3225.240339
Radixsort C.,88000000,2,2,0,1584000000,9805.281234
Radixsort B.,88000000,2,2,0,1584000000,105021.009644
Shellsort,88000000,2,3,2493807155,4353008964,2004.835844
Mergesort,88000000,2,3,1186026240,4659564544,2333.870114
Quicksort,88000000,2,3,4580843406,9266171546,8368.848665
Heapsort,88000000,2,3,4192574194,6552861288,7459.998095
Contagem,88000000,2,3,87999999,176000000,607.592953
Balde,88000000,2,3,175999999,352000000,3214.430547
Radixsort C.,88000000,2,3,0,1584000000,9747.932059
Radixsort B.,88000000,2,3,0,1584000000,106405.715529
Shellsort,88000000,3,1,2094943136,3930460252,3170.293341
Mergesort,88000000,3,1,1303838697,3638443557,3180.712362
Quicksort,88000000,3,1,856712591,1336375569,1847.715489
Heapsort,88000000,3,1,1921118796,3145678191,5205.601075
Contagem,88000000,3,1,87999999,176000000,1659.177433
Balde,88000000,3,1,176003679,352003680,11865.769142
Radixsort C.,88000000,3,1,0,1584000000,8404.597114
Radixsort B.,88000000,3,1,0,1584000000,40814.747285
Shellsort,88000000,3,2,2094985560,3930509537,3260.558626
Mergesort,88000000,3,2,1303906584,3638516862,3069.971798
Quicksort,88000000,3,2,715540847,1137820683,1719.367467
Heapsort,88000000,3,2,1921650300,3146475447,5101.550830
Contagem,88000000,3,2,87999999,176000000,1656.915571
Balde,88000000,3,2,176003634,352003635,8711.614394
Radixsort C.,88000000,3,2,0,1584000000,8410.249288
Radixsort B.,88000000,3,2,0,1584000000,40732.170304
Shellsort,88000000,3,3,2095111386,3930630685,3187.971132
Mergesort,88000000,3,3,1303868933,3638472023,3137.670081
Quicksort,88000000,3,3,714504417,1133135605,1711.169380
Heapsort,88000000,3,3,1921631812,3146447715,5217.202116
Contagem,88000000,3,3,87999999,176000000,1656.106022
Balde,88000000,3,3,176003659,352003660,11994.688269
Radixsort C.,88000000,3,3,0,1584000000,8391.828788
Radixsort B.,88000000,3,3,0,1584000000,40563.614505
Shellsort,89000000,1,1,1838667902,3677335804,1600.687165
Mergesort,89000000,1,1,1156800128,3514582400,1927.193472
Quicksort,89000000,1,1,4870470279,9548798118,8481.933715
Heapsort,89000000,1,1,4514771526,7039157286,7055.333835
Contagem,89000000,1,1,88999999,266999999,583.982358
Balde,89000000,1,1,177999999,444999999,3453.852703
Radixsort C.,89000000,1,1,0,1602000000,8140.718357
Radixsort B.,89000000,1,1,0,1602000000,104134.930296
Shellsort,89000000,1,2,1838667902,3677335804,1596.363961
Mergesort,89000000,1,2,1156800128,3514582400,1929.880118
Quicksort,89000000,1,2,4593782232,9219974992,8793.526053
Heapsort,89000000,1,2,4514771526,7039157286,7059.399109
Contagem,89000000,1,2,88999999,266999999,583.716327
Balde,89000000,1,2,177999999,444999999,3561.332233
Radixsort C.,89000000,1,2,0,1602000000,8154.733867
Radixsort B.,89000000,1,2,0,1602000000,103581.535907
Shellsort,89000000,1,3,1838667902,3677335804,1593.799819
Mergesort,89000000,1,3,1156800128,3514582400,1932.750870
Quicksort,89000000,1,3,4609149031,9166958662,8335.029067
Heapsort,89000000,1,3,4514771526,7039157286,7263.316707
Contagem,89000000,1,3,88999999,266999999,581.316874
Balde,89000000,1,3,177999999,444999999,3445.524429
Radixsort C.,89000000,1,3,0,1602000000,8168.639654
Radixsort B.,89000000,1,3,0,1602000000,103248.295907
Shellsort,89000000,2,1,2514294022,4397739652,2015.321635
Mergesort,89000000,2,1,1200982144,4715564544,2362.264807
Quicksort,89000000,2,1,4595677460,9226833814,8513.689176
Heapsort,89000000,2,1,4242667026,6631000536,7580.860567
Contagem,89000000,2,1,88999999,178000000,603.070835
Balde,89000000,2,1,177999999,356000000,3266.970132
Radixsort C.,89000000,2,1,0,1602000000,9896.232447
Radixsort B.,89000000,2,1,0,1602000000,134221.291474
Shellsort,89000000,2,2,2514294022,4397739652,2025.490968
Mergesort,89000000,2,2,1200982144,4715564544,2407.083960
Quicksort,89000000,2,2,4703328909,9346762828,8607.346380
Heapsort,89000000,2,2,4242667026,6631000536,7791.606984
Contagem,89000000,2,2,88999999,178000000,600.445721
Balde,89000000,2,2,177999999,356000000,3172.214718
Radixsort C.,89000000,2,2,0,1602000000,9882.173774
Radixsort B.,89000000,2,2,0,1602000000,136153.601216
Shellsort,89000000,2,3,2514294022,4397739652,1899.813038
Mergesort,89000000,2,3,1200982144,4715564544,2375.713611
Quicksort,89000000,2,3,4540708255,9260919864,8250.981056
Heapsort,89000000,2,3,4242667026,6631000536,7795.252432
Contagem,89000000,2,3,88999999,178000000,605.067643
Balde,89000000,2,3,177999999,356000000,3255.186731
Radixsort C.,89000000,2,3,0,1602000000,9884.512881
Radixsort B.,89000000,2,3,0,1602000000,136118.202122
Shellsort,89000000,3,1,2120175022,3977968933,3242.785918
Mergesort,89000000,3,1,1318961743,3681586241,3326.657856
Quicksort,89000000,3,1,738843265,1172902707,1731.109172
Heapsort,89000000,3,1,1943381008,3182071509,5192.155831
Contagem,89000000,3,1,88999999,178000000,1678.677564
Balde,89000000,3,1,178003339,356003340,12025.718762
Radixsort C.,89000000,3,1,0,1602000000,8511.062595
Radixsort B.,89000000,3,1,0,1602000000,41248.700506
Shellsort,89000000,3,2,2120370780,3978176039,3397.993766
Mergesort,89000000,3,2,1318980963,3681607749,3340.683773
Quicksort,89000000,3,2,764926012,1227759620,1725.049533
Heapsort,89000000,3,2,1943755216,3182632821,5192.099329
Contagem,89000000,3,2,88999999,178000000,1676.540582
Balde,89000000,3,2,178003453,356003454,11975.479591
Radixsort C.,89000000,3,2,0,1602000000,8519.141949
Radixsort B.,89000000,3,2,0,1602000000,41113.573952
Shellsort,89000000,3,3,2120047024,3977845033,3113.409599
Mergesort,89000000,3,3,1318956568,3681583821,3113.054448
Quicksort,89000000,3,3,730594564,1176545591,2029.149757
Heapsort,89000000,3,3,1943472020,3182208027,5232.846711
Contagem,89000000,3,3,88999999,178000000,1674.960456
Balde,89000000,3,3,178003347,356003348,12024.880297
Radixsort C.,89000000,3,3,0,1602000000,8468.970876
Radixsort B.,89000000,3,3,0,1602000000,41133.125697
Shellsort,90000000,1,1,1860667902,3721335804,1612.732478
Mergesort,90000000,1,1,1170607552,3556389824,1957.705801
Quicksort,90000000,1,1,4647712258,9467957232,8589.109428
Heapsort,90000000,1,1,4568420162,7122630240,7365.897528
Contagem,90000000,1,1,89999999,269999999,587.775315
Balde,90000000,1,1,179999999,449999999,3484.053044
Radixsort C.,90000000,1,1,0,1620000000,8214.159890
Radixsort B.,90000000,1,1,0,1620000000,85377.007313
Shellsort,90000000,1,2,1860667902,3721335804,1611.814672
Mergesort,90000000,1,2,1170607552,3556389824,1960.599251
Quicksort,90000000,1,2,4630664797,9247774191,8561.468200
Heapsort,90000000,1,2,4568420162,7122630240,7129.798007
Contagem,90000000,1,2,89999999,269999999,586.073035
Balde,90000000,1,2,179999999,449999999,3497.301400
Radixsort C.,90000000,1,2,0,1620000000,8248.600251
Radixsort B.,90000000,1,2,0,1620000000,85050.447297
Shellsort,90000000,1,3,1860667902,3721335804,1608.552171
Mergesort,90000000,1,3,1170607552,3556389824,1950.398419
Quicksort,90000000,1,3,4666428786,9372924677,8700.949806
Heapsort,90000000,1,3,4568420162,7122630240,7155.538880
Contagem,90000000,1,3,89999999,269999999,585.837734
Balde,90000000,1,3,179999999,449999999,3503.911050
Radixsort C.,90000000,1,3,0,1620000000,8224.766439
Radixsort B.,90000000,1,3,0,1620000000,85396.526162
Shellsort,90000000,2,1,2533749149,4443357792,2027.781535
Mergesort,90000000,2,1,1215174720,4771564544,2389.087964
Quicksort,90000000,2,1,4665913860,9220724009,8724.117876
Heapsort,90000000,2,1,4293541366,6710312046,7626.929629
Contagem,90000000,2,1,89999999,180000000,619.165848
Balde,90000000,2,1,179999999,360000000,3275.411971
Radixsort C.,90000000,2,1,0,1620000000,9990.386933
Radixsort B.,90000000,2,1,0,1620000000,119174.977663
Shellsort,90000000,2,2,2533749149,4443357792,2024.041728
Mergesort,90000000,2,2,1215174720,4771564544,2414.770518
Quicksort,90000000,2,2,4724130758,9512120680,8533.775289
Heapsort,90000000,2,2,4293541366,6710312046,7850.431379
Contagem,90000000,2,2,89999999,180000000,610.841903
Balde,90000000,2,2,179999999,360000000,3223.436717
Radixsort C.,90000000,2,2,0,1620000000,10042.210628
Radixsort B.,90000000,2,2,0,1620000000,117717.278288
Shellsort,90000000,2,3,2533749149,4443357792,2021.282375
Mergesort,90000000,2,3,1215174720,4771564544,2406.789013
Quicksort,90000000,2,3,4545054782,9160840130,8760.994288
Heapsort,90000000,2,3,4293541366,6710312046,7871.908204
Contagem,90000000,2,3,89999999,180000000,614.378677
Balde,90000000,2,3,179999999,360000000,3206.395544
Radixsort C.,90000000,2,3,0,1620000000,10005.421240
Radixsort B.,90000000,2,3,0,1620000000,119252.824396
Shellsort,90000000,3,1,2145842053,4025923680,3266.032282
Mergesort,90000000,3,1,1334725124,3725371072,3157.469210
Quicksort,90000000,3,1,732437414,1169861397,1739.756209
Heapsort,90000000,3,1,1965736720,3218605077,5653.409655
Contagem,90000000,3,1,89999999,180000000,1692.329961
Balde,90000000,3,1,180003251,360003252,8920.542381
Radixsort C.,90000000,3,1,0,1620000000,8584.215607
Radixsort B.,90000000,3,1,0,1620000000,42075.837212
Shellsort,90000000,3,2,2145572420,4025647995,3271.808079
Mergesort,90000000,3,2,1334709853,3725355287,3365.317147
Quicksort,90000000,3,2,753085981,1223148129,1733.055623
Heapsort,90000000,3,2,1965576012,3218364015,5271.337541
Contagem,90000000,3,2,89999999,180000001,1695.896977
Balde,90000000,3,2,180003320,360003322,12155.676384
Radixsort C.,90000000,3,2,0,1620000000,8656.978615
Radixsort B.,90000000,3,2,0,1620000000,41843.627662
Shellsort,90000000,3,3,2145592715,4025665861,3136.090934
Mergesort,90000000,3,3,1334642950,3725287061,3346.107072
Quicksort,90000000,3,3,755306024,1207136748,1772.865854
Heapsort,90000000,3,3,1965106538,3217659804,5273.877517
Contagem,90000000,3,3,89999999,180000000,1692.073358
Balde,90000000,3,3,180003328,360003329,12125.907183
Radixsort C.,90000000,3,3,0,1620000000,8606.679800
Radixsort B.,90000000,3,3,0,1620000000,41802.698408
Shellsort,91000000,1,1,1882667902,3765335804,1484.654327
Mergesort,91000000,1,1,1184588160,3598370432,1975.834916
Quicksort,91000000,1,1,4951759438,9728130738,8642.749317
Heapsort,91000000,1,1,4622069018,7206103524,7195.387175
Contagem,91000000,1,1,90999999,272999999,587.764978
Balde,91000000,1,1,181999999,454999999,3554.116345
Radixsort C.,91000000,1,1,0,1638000000,8323.156336
Radixsort B.,91000000,1,1,0,1638000000,104788.210409
Shellsort,91000000,1,2,1882667902,3765335804,1631.282326
Mergesort,91000000,1,2,1184588160,3598370432,1978.580510
Quicksort,91000000,1,2,4886499820,9708667294,8690.679690
Heapsort,91000000,1,2,4622069018,7206103524,7474.711405
Contagem,91000000,1,2,90999999,272999999,594.408642
Balde,91000000,1,2,181999999,454999999,3529.561405
Radixsort C.,91000000,1,2,0,1638000000,8348.036326
Radixsort B.,91000000,1,2,0,1638000000,104806.972441
Shellsort,91000000,1,3,1882667902,3765335804,1631.053731
Mergesort,91000000,1,3,1184588160,3598370432,1981.376809
Quicksort,91000000,1,3,4631950012,9215662902,8681.272413
Heapsort,91000000,1,3,4622069018,7206103524,7170.978486
Contagem,91000000,1,3,90999999,272999999,593.917158
Balde,91000000,1,3,181999999,454999999,3534.043083
Radixsort C.,91000000,1,3,0,1638000000,8362.438416
Radixsort B.,91000000,1,3,0,1638000000,104589.296983
Shellsort,91000000,2,1,2564150276,4497708908,2046.669563
Mergesort,91000000,2,1,1229194112,4827564544,2420.664907
Quicksort,91000000,2,1,4697339890,9590255818,8499.924891
Heapsort,91000000,2,1,4343990586,6788985876,7723.389558
Contagem,91000000,2,1,90999999,182000000,617.581881
Balde,91000000,2,1,181999999,364000000,3335.632596
Radixsort C.,91000000,2,1,0,1638000000,10162.940469
Radixsort B.,91000000,2,1,0,1638000000,137761.649261
Shellsort,91000000,2,2,2564150276,4497708908,2263.689546
Mergesort,91000000,2,2,1229194112,4827564544,2419.397399
Quicksort,91000000,2,2,4712570441,9369486865,8790.270676
Heapsort,91000000,2,2,4343990586,6788985876,7740.163303
Contagem,91000000,2,2,90999999,182000000,626.873498
Balde,91000000,2,2,181999999,364000000,3393.300325
Radixsort C.,91000000,2,2,0,1638000000,10125.048192
Radixsort B.,91000000,2,2,0,1638000000,137969.156295
Shellsort,91000000,2,3,2564150276,4497708908,2047.880779
Mergesort,91000000,2,3,1229194112,4827564544,2448.594935
Quicksort,91000000,2,3,4716315179,9426797862,8901.912980
Heapsort,91000000,2,3,4343990586,6788985876,7953.077991
Contagem,91000000,2,3,90999999,182000000,617.972791
Balde,91000000,2,3,181999999,364000000,3245.906917
Radixsort C.,91000000,2,3,0,1638000000,10169.092299
Radixsort B.,91000000,2,3,0,1638000000,139757.987183
Shellsort,91000000,3,1,2171065738,4073416714,3298.103713
Mergesort,91000000,3,1,1350572257,3769237862,3250.772381
Quicksort,91000000,3,1,760860456,1219049672,1794.109334
Heapsort,91000000,3,1,1987592078,3254388114,5416.503729
Contagem,91000000,3,1,90999999,182000000,1714.744496
Balde,91000000,3,1,182002977,364002978,12380.476793
Radixsort C.,91000000,3,1,0,1638000000,8692.668326
Radixsort B.,91000000,3,1,0,1638000000,42188.201763
Shellsort,91000000,3,2,2171266259,4073618065,3317.084424
Mergesort,91000000,3,2,1350632595,3769297958,3180.782484
Quicksort,91000000,3,2,740441916,1175071171,1783.298215
Heapsort,91000000,3,2,1987921446,3254882166,5308.825635
Contagem,91000000,3,2,90999999,182000000,1711.249210
Balde,91000000,3,2,182003032,364003033,9040.561711
Radixsort C.,91000000,3,2,0,1638000000,8732.605182
Radixsort B.,91000000,3,2,0,1638000000,42050.396944
Shellsort,91000000,3,3,2170822628,4073165075,3183.523956
Mergesort,91000000,3,3,1350525669,3769191730,3404.669627
Quicksort,91000000,3,3,740396623,1163002088,1762.084838
Heapsort,91000000,3,3,1986989142,3253483710,5243.682275
Contagem,91000000,3,3,90999999,182000000,1708.472117
Balde,91000000,3,3,182003058,364003059,12353.825867
Radixsort C.,91000000,3,3,0,1638000000,8728.709138
Radixsort B.,91000000,3,3,0,1638000000,42311.589963
Shellsort,92000000,1,1,1904667902,3809335804,1650.387566
Mergesort,92000000,1,1,1199353344,3641135616,2005.605722
Quicksort,92000000,1,1,4875163866,9750020775,8643.456126
Heapsort,92000000,1,1,4675717906,7289576856,7348.927105
Contagem,92000000,1,1,91999999,275999999,600.676901
Balde,92000000,1,1,183999999,459999999,3560.984066
Radixsort C.,92000000,1,1,0,1656000000,8447.236121
Radixsort B.,92000000,1,1,0,1656000000,77104.284100
Shellsort,92000000,1,2,1904667902,3809335804,1648.076395
Mergesort,92000000,1,2,1199353344,3641135616,2027.578012
Quicksort,92000000,1,2,4767521709,9637838200,8804.994812
Heapsort,92000000,1,2,4675717906,7289576856,7262.738968
